"","ID","Nom","Url","Prénom","Âge","Taille","Poids","Nationalité","Poste",""
"","9059","BUZELIN","/joueurs/greg-buzelin-9059.html","Greg","23","186","98","France","3ème ligne","[X]"
"","9060","DECAVEL","/joueurs/paul-decavel-9060.html","Paul","19","0","0","France","Centre","[X]"
"","9061","GRUTTADAURIA","/joueurs/luca-gruttadauria-9061.html","Luca","18","190","90","Italie","Arrière","[X]"
"","9062","HEWARD","/joueurs/noah-heward-9062.html","Noah","19","184","90","Angleterre","Arrière","[X]"
"","9063","BARDUCCI","/joueurs/antonio-barducci-9063.html","Antonio","23","188","120","Italie","Pilier","[X]"
"","9064","MARTANI","/joueurs/andrea-martani-9064.html","Andrea","22","190","100","Italie","3ème ligne","[X]"
"","9065","COLONNA","/joueurs/pierre-colonna-9065.html","Pierre","18","0","0","France","Talonneur","[X]"
"","9066","TAGUCHI","/joueurs/hiroki-taguchi-9066.html","Hiroki","19","0","0","Japon","Mêlée","[X]"
"","9067","BROSSE","/joueurs/julien-brosse-9067.html","Julien","18","0","0","France","Pilier","[X]"
"","9068","ROPARS","/joueurs/raphael-ropars-9068.html","Raphaël","21","182","116","France","Pilier","[X]"
"","9069","SUKHASHVILI","/joueurs/nikolozi-sukhashvili-9069.html","Nikolozi","26","189","97","Géorgie","3ème ligne","[X]"
"","9070","MARTIN","/joueurs/ismael-martin-9070.html","Ismaël","19","177","96","France","Talonneur","[X]"
"","9071","DRAKE","/joueurs/danny-drake-9071.html","Danny","25","197","113","Nouvelle-Zélande","2ème ligne","[X]"
"","9072","VAITKEVICIUS","/joueurs/darius-vaitkevicius-9072.html","Darius","30","201","125","Lituanie","2ème ligne","[X]"
"","9073","STOKES","/joueurs/james-stokes-9073.html","James","28","183","86","Angleterre","Arrière","[X]"
"","9074","O'BRIEN","/joueurs/tommy-o-brien-9074.html","Tommy","21","183","89","Irlande","Centre","[X]"
"","9075","MCILROY","/joueurs/ethan-mcilroy-9075.html","Ethan","19","0","0","Irlande","Arrière","[X]"
"","9076","SALANOA","/joueurs/roman-salanoa-9076.html","Roman","22","183","123","Etats-Unis","Pilier","[X]"
"","9077","DYER","/joueurs/johnny-dyer-9077.html","Johnny","28","190","105","Fidji","3ème ligne","[X]"
"","9079","FORD","/joueurs/callum-ford-9079.html","Callum","19","183","120","Angleterre","Pilier","[X]"
"","9080","CARPENTER","/joueurs/joe-carpenter-9080.html","Joe","","0","0","Angleterre","Arrière","[X]"
"","9081","BACON","/joueurs/tomas-bacon-9081.html","Tomas","19","175","82","Angleterre","Arrière","[X]"
"","9082","WILSON","/joueurs/will-wilson-9082.html","Will","23","188","100","Angleterre","3ème ligne","[X]"
"","9083","AMADEI","/joueurs/carlo-amadei-9083.html","Carlo","20","190","95","Italie","3ème ligne","[X]"
"","9084","REGONASCHI","/joueurs/michele-regonaschi-9084.html","Michele","20","185","97","Italie","Centre","[X]"
"","9085","LEFFLER","/joueurs/teddy-leffler-9085.html","Teddy","22","175","120","France","Pilier","[X]"
"","9086","TUGAYÉ","/joueurs/bastien-tugaye-9086.html","Bastien","20","185","76","France","Centre","[X]"
"","9087","ORSO","/joueurs/daniel-orso-9087.html","Daniel","22","196","109","Italie","2ème ligne","[X]"
"","9088","PARRA","/joueurs/gael-parra-9088.html","Gaël","21","","","France","Ouverture","[X]"
"","9089","NEMTSEV","/joueurs/vitaly-nemtsev-9089.html","Vitaly","22","195","114","Russie","3ème ligne","[X]"
"","9090","CARLILE","/joueurs/ben-carlile-9090.html","Ben","20","186","109","Angleterre","Pilier","[X]"
"","9091","ALBORNOZ","/joueurs/tomas-albornoz-9091.html","Tomás","22","177","82","Argentine","Ouverture","[X]"
"","9092","CALAS","/joueurs/ignacio-calas-9092.html","Ignacio","24","200","128","Argentine","2ème ligne","[X]"
"","9093","MONTAGNER","/joueurs/santiago-montagner-9093.html","Santiago","24","190","110","Argentine","3ème ligne","[X]"
"","9094","ALBERT","/joueurs/lachlan-albert-9094.html","Lachlan","","","87","Australie","Mêlée","[X]"
"","9095","FINES","/joueurs/issak-fines-9095.html","Issak","24","173","82","Australie","Mêlée","[X]"
"","9096","KATA","/joueurs/solomone-kata-9096.html","Solomone","25","177","104","Tonga","Ailier","[X]"
"","9097","POLLARD","/joueurs/billy-pollard-9097.html","Billy","","","","Australie","Talonneur","[X]"
"","9098","LLOYD","/joueurs/lloyd-harry-9098.html","Harry","25","185","110","Australie","Pilier","[X]"
"","9099","NEVILLE","/joueurs/cadeyrn-neville-9099.html","Cadeyrn","31","202","120","Australie","2ème ligne","[X]"
"","9100","PASITOA","/joueurs/reesjan-pasitoa-9100.html","Reesjan","18","183","98","Australie","Ouverture","[X]"
"","9101","PORTER","/joueurs/guy-porter-9101.html","Guy","23","186","96","Australie","Centre","[X]"
"","9102","LISALA","/joueurs/siosifa-lisala-9102.html","Siosifa","26","189","91","Tonga","Centre","[X]"
"","9103","TCHITCHIASHVILI","/joueurs/aleksi-tchitchiashvili-9103.html","Aleksi","18","178","117","Géorgie","Pilier","[X]"
"","9104","PRINSLOO","/joueurs/ig-prinsloo-9104.html","IG","22","191","139","Afrique du sud","Pilier","[X]"
"","9105","TAKEDA","/joueurs/yoshizumi-takeda-9105.html","Yoshizumi","28","180","95","Japon","Arrière","[X]"
"","9106","FRAMBOURG","/joueurs/antoine-frambourg-9106.html","Antoine","19","193","113","France","3ème ligne","[X]"
"","9109","POTTER","/joueurs/harry-potter-9109.html","Harry","22","185","95","Angleterre","Ailier","[X]"
"","9110","ELOFF","/joueurs/cabous-eloff-9110.html","Cabous","21","193","125","Afrique du sud","Pilier","[X]"
"","9111","MOORE","/joueurs/declan-moore-9111.html","Declan","23","184","112","Nouvelle-Zélande","Talonneur","[X]"
"","9112","KEMENY","/joueurs/josh-kemeny-9112.html","Josh","21","193","104","Australie","3ème ligne","[X]"
"","9113","KILLINGWORTH","/joueurs/boyd-killingworth-9113.html","Boyd","27","183","98","Australie","3ème ligne","[X]"
"","9114","LOUWRENS","/joueurs/ryan-louwrens-9114.html","Ryan","29","179","93","Afrique du sud","Mêlée","[X]"
"","9115","PAISAMI","/joueurs/hunter-paisami-9115.html","Hunter","21","172","91","Samoa","Centre","[X]"
"","9116","TUALIMA","/joueurs/tuaina-taii-tualima-9116.html","Tuaina Taii","22","193","100","Nouvelle-Zélande","3ème ligne","[X]"
"","9117","FARRELL","/joueurs/sean-farrell-9117.html","Sean","21","187","106","Australie","Talonneur","[X]"
"","9118","KIBBLE","/joueurs/tom-kibble-9118.html","Tom","19","184","100","Australie","3ème ligne","[X]"
"","9119","URU","/joueurs/seru-uru-9119.html","Seru","23","197","107","Fidji","3ème ligne","[X]"
"","9120","GORDON","/joueurs/carter-gordon-9120.html","Carter","19","189","93","Australie","Ouverture","[X]"
"","9121","BOOTH","/joueurs/dom-booth-9121.html","Dom","19","175","108","Pays-de-Galles","Talonneur","[X]"
"","9122","BEVACQUA","/joueurs/theo-bevacqua-9122.html","Theo","18","183","111","Angleterre","Pilier","[X]"
"","9123","WILLIAMS","/joueurs/callum-williams-9123.html","Callum","19","175","106","Pays-de-Galles","Pilier","[X]"
"","9124","GRIFFIN","/joueurs/archie-griffin-9124.html","Archie","18","190","124","Australie","Pilier","[X]"
"","9125","FENDER","/joueurs/james-fender-9125.html","James","18","201","115","Pays-de-Galles","2ème ligne","[X]"
"","9126","CARTER","/joueurs/ben-carter-9126.html","Ben","19","198","117","Pays-de-Galles","2ème ligne","[X]"
"","9127","HUNTLEY","/joueurs/travis-huntley-9127.html","Travis","19","188","112","Pays-de-Galles","3ème ligne","[X]"
"","9128","STRONG","/joueurs/morgan-strong-9128.html","Morgan","19","185","105","Pays-de-Galles","3ème ligne","[X]"
"","9129","BEVAN","/joueurs/ellis-bevan-9129.html","Ellis","20","180","92","Pays-de-Galles","Mêlée","[X]"
"","9130","RODERICK","/joueurs/bradley-roderick-9130.html","Bradley","19","180","95","Pays-de-Galles","Centre","[X]"
"","9131","KNOTT","/joueurs/osian-knott-9131.html","Osian","19","188","103","Pays-de-Galles","Centre","[X]"
"","9132","JOHN","/joueurs/dan-john-9132.html","Dan","18","178","75","Pays-de-Galles","Arrière","[X]"
"","9133","THOMAS","/joueurs/josh-thomas-9133.html","Josh","19","178","83","Pays-de-Galles","Arrière","[X]"
"","9134","ROSSER","/joueurs/ewan-rosser-9134.html","Ewan","19","178","85","Pays-de-Galles","Ailier","[X]"
"","9135","PIENAAR","/joueurs/stean-pienaar-9135.html","Stean","22","178","97","Afrique du sud","Ailier","[X]"
"","9136","SWANEPOEL","/joueurs/tiaan-swanepoel-9136.html","Tiaan","23","180","88","Namibie","Ouverture","[X]"
"","9137","SCHOEMAN","/joueurs/ruben-schoeman-9137.html","Ruben","24","199","122","Afrique du sud","2ème ligne","[X]"
"","9138","JANSE VAN RENSBURG","/joueurs/marko-janse-van-rensburg-9138.html","Marko","28","181","109","Afrique du sud","Talonneur","[X]"
"","9139","NAREKI","/joueurs/jona-nareki-9139.html","Jona","22","175","83","Nouvelle-Zélande","Ailier","[X]"
"","9140","SELBY-RICKIT","/joueurs/maanaki-selby-rickit-9140.html","Maanaki","23","200","112","Nouvelle-Zélande","2ème ligne","[X]"
"","9141","MISILOI","/joueurs/sione-misiloi-9141.html","Sione","25","190","115","Nouvelle-Zélande","3ème ligne","[X]"
"","9142","DE GROOT","/joueurs/ethan-de-groot-9142.html","Ethan","21","190","122","Nouvelle-Zélande","Pilier","[X]"
"","9143","GARDEN-BACHOP","/joueurs/connor-garden-bachop-9143.html","Connor","20","189","94","Nouvelle-Zélande","Ailier","[X]"
"","9144","RUDOLPH","/joueurs/jeandre-rudolph-9144.html","Jeandré","25","186","103","Afrique du sud","3ème ligne","[X]"
"","9145","STEENEKAMP","/joueurs/gerhard-steenekamp-9145.html","Gerhard","22","191","121","Afrique du sud","Pilier","[X]"
"","9146","SMITH","/joueurs/chris-smith-9146.html","Chris","25","181","90","Nouvelle-Zélande","Ouverture","[X]"
"","9147","COETZEE","/joueurs/ewan-coetzee-9147.html","Ewan","22","200","116","Afrique du sud","2ème ligne","[X]"
"","9150","KELLERMAN","/joueurs/dawid-kellerman-9150.html","Dawid","19","185","96","Afrique du sud","Centre","[X]"
"","9151","APPOLLIS","/joueurs/diego-appollis-9151.html","Diego","19","177","91","Afrique du sud","Centre","[X]"
"","9152","DU TOIT","/joueurs/lian-du-toit-9152.html","Lian","20","184","88","Afrique du sud","Mêlée","[X]"
"","9153","JOBB","/joueurs/sebastiaan-jobb-9153.html","Sebastiaan","20","182","78","Afrique du sud","Ailier","[X]"
"","9154","JOHANNES","/joueurs/keagan-johannes-9154.html","Keagan","20","177","75","Afrique du sud","Mêlée","[X]"
"","9155","RAKETE-STONES","/joueurs/pouri-rakete-stones-9155.html","Pouri","22","181","113","Nouvelle-Zélande","Pilier","[X]"
"","9156","MCNICOL","/joueurs/sam-mcnicol-9156.html","Sam","24","185","94","Nouvelle-Zélande","Arrière","[X]"
"","9157","NEL","/joueurs/dylan-nel-9157.html","Dylan","27","185","110","Afrique du sud","3ème ligne","[X]"
"","9158","MILO-HARRIS","/joueurs/lisati-milo-harris-9158.html","Lisati","23","182","90","Nouvelle-Zélande","Mêlée","[X]"
"","9159","TRASK","/joueurs/kaleb-trask-9159.html","Kaleb","21","180","90","Nouvelle-Zélande","Ouverture","[X]"
"","9160","NAHOLO","/joueurs/kiniviliame-naholo-9160.html","Kini","20","178","92","Nouvelle-Zélande","Ailier","[X]"
"","9161","AH KUOI","/joueurs/naitoa-ah-kuoi-9161.html","Naitoa","20","196","116","Nouvelle-Zélande","2ème ligne","[X]"
"","9162","CHAIT","/joueurs/jordan-chait-9162.html","Jordan","23","183","87","Afrique du sud","Ouverture","[X]"
"","9163","CHAMBERLAIN","/joueurs/boeta-chamberlain-9163.html","Boeta","21","180","83","Afrique du sud","Ouverture","[X]"
"","9164","KOSTER","/joueurs/murray-koster-9164.html","Murray","21","188","88","Afrique du sud","Centre","[X]"
"","9165","ROOS","/joueurs/evan-roos-9165.html","Evan","20","192","108","Afrique du sud","3ème ligne","[X]"
"","9166","FALCONER","/joueurs/dj-falconer-9166.html","DJ","21","186","92","Afrique du sud","Centre","[X]"
"","9167","REDELINGHUYS","/joueurs/marno-redelinghuys-9167.html","Marno","27","195","109","Afrique du sud","3ème ligne","[X]"
"","9168","JOOSTE","/joueurs/dan-jooste-9168.html","Dan","22","187","105","Afrique du sud","Talonneur","[X]"
"","9169","HORTON","/joueurs/tom-horton-9169.html","Tom","22","181","97","Australie","Talonneur","[X]"
"","9170","GAMBLE","/joueurs/charlie-gamble-9170.html","Charlie","23","185","104","Nouvelle-Zélande","3ème ligne","[X]"
"","9171","MOEROA","/joueurs/tepai-moeroa-9171.html","Tepai","24","190","112","Îles Cook","Centre","[X]"
"","9172","PAGE","/joueurs/jared-page-9172.html","Jared","26","183","94","Nouvelle-Zélande","Arrière","[X]"
"","9173","EKLUND","/joueurs/kurt-eklund-9173.html","Kurt","28","190","103","Nouvelle-Zélande","Talonneur","[X]"
"","9174","TELEA","/joueurs/mark-telea-9174.html","Mark","23","186","94","Nouvelle-Zélande","Ailier","[X]"
"","9175","RIEDLINGER-KAPA","/joueurs/waimana-riedlinger-kapa-9175.html","Waimana","21","192","106","Nouvelle-Zélande","2ème ligne","[X]"
"","9176","CARROLL","/joueurs/aaron-carroll-9176.html","Aaron","26","193","112","Nouvelle-Zélande","2ème ligne","[X]"
"","9177","NARAWA","/joueurs/emoni-narawa-9177.html","Emoni","20","184","94","Fidji","Ailier","[X]"
"","9178","HEIGHTON","/joueurs/jack-heighton-9178.html","Jack","21","187","90","Nouvelle-Zélande","Ouverture","[X]"
"","9179","STOLBERG","/joueurs/mike-stolberg-9179.html","Mike","28","204","120","Australie","2ème ligne","[X]"
"","9180","THOMAS","/joueurs/corey-thomas-9180.html","Corey","25","194","108","Australie","2ème ligne","[X]"
"","9181","ADAMS","/joueurs/jarred-adams-9181.html","Jarred","23","186","125","Samoa","Pilier","[X]"
"","9182","SAITO","/joueurs/naoto-saito-9182.html","Naoto","22","165","73","Japon","Mêlée","[X]"
"","9183","MORIYA","/joueurs/keisuke-moriya-9183.html","Keisuke","26","184","90","Japon","Arrière","[X]"
"","9184","TUPOU","/joueurs/tevita-tupou-9184.html","Tevita","28","186","104","Tonga","3ème ligne","[X]"
"","9185","HORAN","/joueurs/alex-horan-9185.html","Alex","22","185","93","Australie","Ouverture","[X]"
"","9186","ASI","/joueurs/sione-asi-9186.html","Sione","21","186","135","Nouvelle-Zélande","Pilier","[X]"
"","9187","KAFATOLU","/joueurs/mateaki-kafatolu-9187.html","Mateaki","30","183","105","Nouvelle-Zélande","3ème ligne","[X]"
"","9188","FIFITA","/joueurs/siosaia-fifita-9188.html","Siosaia","21","187","103","Tonga","Centre","[X]"
"","9189","INOKE","/joueurs/burua-inoke-9189.html","Burua","20","175","89","Fidji","Ailier","[X]"
"","9190","FINAU","/joueurs/inga-finau-9190.html","Inga","25","177","94","Nouvelle-Zélande","Centre","[X]"
"","9191","CHRISTIE","/joueurs/tom-christie-9191.html","Tom","22","185","103","Nouvelle-Zélande","3ème ligne","[X]"
"","9192","ROOTS","/joueurs/ethan-roots-9192.html","Ethan","22","188","110","Nouvelle-Zélande","3ème ligne","[X]"
"","9193","MOUSTIN","/joueurs/mael-moustin-9193.html","Maël","16","186","86","France","Arrière","[X]"
"","9194","NOLLET","/joueurs/samuel-nollet-9194.html","Samuel","18","186","102","France","3ème ligne","[X]"
"","9195","BELLOT","/joueurs/dorian-bellot-9195.html","Dorian","19","171","70","France","Mêlée","[X]"
"","9196","CORKERY","/joueurs/tim-corkery-9196.html","Tim","18","178","80","Irlande","Ouverture","[X]"
"","9197","CROWLEY","/joueurs/jack-crowley-9197.html","Jack","20","183","88","Irlande","Ouverture","[X]"
"","9198","FARIA","/joueurs/luis-faria-9198.html","Luis","19","180","88","Irlande","Ailier","[X]"
"","9199","FINLAY","/joueurs/lewis-finlay-9199.html","Lewis","","0","0","Irlande","Mêlée","[X]"
"","9200","HERNAN","/joueurs/mark-hernan-9200.html","Mark","19","188","92","Irlande","3ème ligne","[X]"
"","9201","HYDE","/joueurs/hayden-hyde-9201.html","Hayden","19","191","101","Angleterre","Centre","[X]"
"","9202","KELLY","/joueurs/dan-kelly-9202.html","Dan","18","0","0","Irlande","Centre","[X]"
"","9203","MCCARTHY","/joueurs/joe-mccarthy-9203.html","Joe","19","0","0","Irlande","2ème ligne","[X]"
"","9204","MCMAHON","/joueurs/ryan-mcmahon-9204.html","Ryan","19","0","0","Irlande","Pilier","[X]"
"","9205","MCNULTY","/joueurs/oran-mcnulty-9205.html","Oran","20","178","90","Angleterre","Arrière","[X]"
"","9206","MURPHY","/joueurs/ben-murphy-9206.html","Ben","18","0","0","Irlande","Mêlée","[X]"
"","9207","O'BRIEN","/joueurs/sean-o-brien-9207.html","Sean","19","193","100","Irlande","3ème ligne","[X]"
"","9208","SMITH","/joueurs/andrew-smith-9208.html","Andrew","19","193","86","Irlande","Ailier","[X]"
"","9209","SOROKA","/joueurs/alex-soroka-9209.html","Alex","19","196","105","Irlande","2ème ligne","[X]"
"","9210","STEWART","/joueurs/tom-stewart-9210.html","Tom","19","185","100","Irlande","Talonneur","[X]"
"","9211","RYAN","/joueurs/ciaran-ryan-9211.html","Ciaran","","0","0","Irlande","Pilier","[X]"
"","9212","DARGE","/joueurs/rory-darge-9212.html","Rory","20","186","98","Ecosse","3ème ligne","[X]"
"","9213","BEATON","/joueurs/harvey-beaton-9213.html","Harvey","19","0","0","Angleterre","Pilier","[X]"
"","9214","DAN","/joueurs/theodore-dan-9214.html","Theodore","19","0","0","Angleterre","Talonneur","[X]"
"","9215","WHITCOMBE","/joueurs/james-whitcombe-9215.html","James","19","188","120","Angleterre","Pilier","[X]"
"","9216","HAMMOND","/joueurs/george-hammond-9216.html","George","19","196","105","Angleterre","2ème ligne","[X]"
"","9217","HAYDON-WOOD","/joueurs/will-haydon-wood-9217.html","Will","19","178","85","Angleterre","Ouverture","[X]"
"","9218","QUIRKE","/joueurs/raffi-quirke-9218.html","Raffi","18","177","80","Angleterre","Mêlée","[X]"
"","9219","GODSMARK","/joueurs/ryan-godsmark-9219.html","Ryan","27","177","90","Ecosse","Ouverture","[X]"
"","9220","LALLI","/joueurs/gaspard-lalli-9220.html","Gaspard","26","0","0","Belgique","Ailier","[X]"
"","9221","ZANDER","/joueurs/dane-zander-9221.html","Dane","","190","121","Australie","Pilier","[X]"
"","9222","PAILA","/joueurs/nathan-paila-9222.html","Nathan","28","187","110","Australie","3ème ligne","[X]"
"","9223","BELL","/joueurs/john-wessel-bell-9223.html","John Wessel","30","175","80","Afrique du sud","Arrière","[X]"
"","9224","SMITH","/joueurs/matt-smith-9224.html","Matt","29","185","95","Nouvelle-Zélande","Talonneur","[X]"
"","9225","SER","/joueurs/dragos-ser-9225.html","Dragos","21","187","102","Roumanie","3ème ligne","[X]"
"","9226","MAXWELL","/joueurs/alex-maxwell-9226.html","Alex","19","183","105","Angleterre","Pilier","[X]"
"","9227","WATT","/joueurs/kieran-watt-9227.html","Kieran","20","0","0","Ecosse","2ème ligne","[X]"
"","9228","CURRIE","/joueurs/matthew-currie-9228.html","Matthew","19","0","0","Ecosse","Centre","[X]"
"","9229","LAMBERT","/joueurs/thomas-lambert-9229.html","Thomas","19","188","105","Ecosse","Pilier","[X]"
"","9230","BRIGHETTI","/joueurs/michele-brighetti-9230.html","Michele","18","181","88","Kenya","Centre","[X]"
"","9231","PIETERSE","/joueurs/ryno-pieterse-9231.html","Ryno","21","197","114","Afrique du sud","2ème ligne","[X]"
"","9232","DOWNEY","/joueurs/justin-downey-9232.html","Justin","33","193","105","Afrique du sud","2ème ligne","[X]"
"","9233","NAKANO","/joueurs/shogo-nakano-9233.html","Shogo","22","186","100","Japon","Centre","[X]"
"","9234","MISA","/joueurs/steven-misa-9234.html","Steven","24","176","115","Nouvelle-Zélande","Talonneur","[X]"
"","9235","STRANG","/joueurs/theo-strang-9235.html","Theo","22","180","88","Australie","Mêlée","[X]"
"","9236","BROWN","/joueurs/gregor-brown-9236.html","Gregor","18","196","101","Ecosse","2ème ligne","[X]"
"","9237","CAMPBELL","/joueurs/jamie-campbell-9237.html","Jamie","18","200","0","Ecosse","2ème ligne","[X]"
"","9238","HENRY","/joueurs/jacob-henry-9238.html","Jacob","19","0","0","Ecosse","Ailier","[X]"
"","9239","SCOTT","/joueurs/cameron-scott-9239.html","Cameron","18","0","0","Ecosse","Ouverture","[X]"
"","9240","GAMBLE","/joueurs/dan-gamble-9240.html","Dan","","185","118","Ecosse","Pilier","[X]"
"","9241","FAVRETTO","/joueurs/riccardo-favretto-9241.html","Riccardo","18","200","105","Italie","2ème ligne","[X]"
"","9242","NECULAI","/joueurs/ion-neculai-9242.html","Ion","19","187","125","Italie","Pilier","[X]"
"","9243","BALDELLI","/joueurs/matteo-baldelli-9243.html","Matteo","18","178","98","Italie","Talonneur","[X]"
"","9244","PANOZZO","/joueurs/nathaniel-panozzo-9244.html","Nathaniel","20","195","105","Australie","2ème ligne","[X]"
"","9245","ANDREANI","/joueurs/luca-andreani-9245.html","Luca","18","190","98","Italie","3ème ligne","[X]"
"","9246","CANNONE","/joueurs/lorenzo-cannone-9246.html","Lorenzo","19","189","95","Italie","3ème ligne","[X]"
"","9247","ALBANESE","/joueurs/manfredi-albanese-9247.html","Manfredi","18","170","78","Italie","Mêlée","[X]"
"","9248","FERRARIN","/joueurs/mattia-ferrarin-9248.html","Mattia","18","181","88","Italie","Ouverture","[X]"
"","9249","DAWSON","/joueurs/cameron-dawson-9249.html","Cameron","21","181","101","Afrique du sud","Pilier","[X]"
"","9250","CAMPERGUE","/joueurs/lionel-campergue-9250.html","Lionel","32","170","98","France","Talonneur","[X]"
"","9251","MORAIS","/joueurs/ivo-morais-9251.html","Ivo","35","180","130","France","Pilier","[X]"
"","9252","APPLETON","/joueurs/tomas-appleton-9252.html","Tomás","26","182","92","Portugal","Centre","[X]"
"","9253","BELLO","/joueurs/joao-bello-9253.html","João","24","168","77","Portugal","Mêlée","[X]"
"","9254","DE FREITAS","/joueurs/thibault-de-freitas-9254.html","Thibault","28","188","107","France","3ème ligne","[X]"
"","9255","VARETA","/joueurs/jose-vareta-9255.html","José","25","184","88","Portugal","Centre","[X]"
"","9256","CORTE-REAL","/joueurs/joao-corte-real-9256.html","João","26","182","103","Portugal","Pilier","[X]"
"","9257","BRUNO","/joueurs/francisco-bruno-9257.html","Francisco","24","180","120","Portugal","Pilier","[X]"
"","9258","PICÃO EUSÉBIO","/joueurs/manuel-picao-eusebio-9258.html","Manuel","22","185","98","Portugal","3ème ligne","[X]"
"","9259","VIDINHA","/joueurs/antonio-vidinha-9259.html","António","22","184","89","Portugal","Centre","[X]"
"","9260","FERREIRA","/joueurs/diogo-hasse-ferreira-9260.html","Diogo Hasse","23","176","116","Portugal","Pilier","[X]"
"","9261","REBELO DE ANDRADE","/joueurs/jose-rebelo-de-andrade-9261.html","José","22","195","106","Portugal","2ème ligne","[X]"
"","9262","CARDOSO PINTO","/joueurs/manuel-cardoso-pinto-9262.html","Manuel","21","181","78","Portugal","Arrière","[X]"
"","9263","GRANATE","/joueurs/joao-granate-9263.html","João","23","185","97","Portugal","3ème ligne","[X]"
"","9264","FREUDENTHAL","/joueurs/joao-freudenthal-9264.html","João","24","0","0","Portugal","Arrière","[X]"
"","9265","DE CARVALHO","/joueurs/david-wallis-de-carvalho-9265.html","David Wallis","22","190","85","Portugal","3ème ligne","[X]"
"","9266","TORGAL","/joueurs/duarte-torgal-9266.html","Duarte","22","191","102","Portugal","Pilier","[X]"
"","9267","LIMA","/joueurs/joao-maria-lima-9267.html","João Maria","21","177","79","Portugal","Ouverture","[X]"
"","9268","DE AZEVEDO","/joueurs/duarte-de-azevedo-9268.html","Duarte","21","184","85","Portugal","Mêlée","[X]"
"","9269","MADEIRA","/joueurs/jose-madeira-9269.html","José","19","195","100","Portugal","2ème ligne","[X]"
"","9270","BENTO","/joueurs/rodrigo-bento-9270.html","Rodrigo","20","0","0","Portugal","Talonneur","[X]"
"","9271","ABECASIS","/joueurs/abecasis-jorge-9271.html","Jorge","22","180","74","Portugal","Mêlée","[X]"
"","9272","BREESE","/joueurs/george-breese-9272.html","George","18","183","110","Ecosse","Pilier","[X]"
"","9273","IKAHEHEGI","/joueurs/aselo-ikahehegi-9273.html","Aselo","19","185","125","France","Pilier","[X]"
"","9274","SCHICKERLING","/joueurs/patrick-schickerling-9274.html","Patrick","21","182","120","Namibie","Pilier","[X]"
"","9275","YOSHIDA","/joueurs/kyo-yoshida-9275.html","Kyo","24","188","106","Japon","3ème ligne","[X]"
"","9276","MOALA","/joueurs/asipeli-moala-9276.html","Asipeli","21","183","112","Japon","3ème ligne","[X]"
"","9277","TANIGUCHI","/joueurs/yuichiro-taniguchi-9277.html","Yuichiro","21","179","104","Japon","Pilier","[X]"
"","9278","EAMES","/joueurs/morgan-eames-9278.html","Morgan","25","201","126","Angleterre","2ème ligne","[X]"
"","9279","PATERSON","/joueurs/harry-paterson-9279.html","Harry","","191","87","Ecosse","Ailier","[X]"
"","9280","PRIESTLY","/joueurs/max-preistly-9280.html","Max","19","186","85","Ecosse","Ailier","[X]"
"","9281","HANNAN","/joueurs/marcus-hannan-9281.html","Marcus","20","183","106","Irlande","Pilier","[X]"
"","9282","MOXHAM","/joueurs/ben-moxham-9282.html","Ben","18","0","0","Irlande","Centre","[X]"
"","9283","NOONAN","/joueurs/harry-noonan-9283.html","Harry","19","180","104","Irlande","Pilier","[X]"
"","9284","PRENDERGAST","/joueurs/cian-prendergast-9284.html","Cian","20","196","105","Irlande","3ème ligne","[X]"
"","9285","FERNÁNDEZ CRIADO","/joueurs/rodrigo-fernandez-criado-9285.html","Rodrigo","22","198","112","Argentine","2ème ligne","[X]"
"","9286","RAVOUVOU","/joueurs/joe-ravouvou-9286.html","Joe","29","190","105","Fidji","Ailier","[X]"
"","9287","RAMM","/joueurs/james-ramm-9287.html","James","21","187","90","Australie","Ailier","[X]"
"","9288","ABEL","/joueurs/charlie-abel-9288.html","Charlie","","","","Nouvelle-Zélande","Pilier","[X]"
"","9289","FARISSIER","/joueurs/nathan-farissier-9289.html","Nathan","18","0","0","France","Ailier","[X]"
"","9290","BORIN","/joueurs/luca-borin-9290.html","Luca","20","185","84","Italie","Ouverture","[X]"
"","9291","HASA","/joueurs/muhamed-hasa-9291.html","Muhamed","","0","0","Italie","Pilier","[X]"
"","9293","BRADLEY","/joueurs/gwilym-bradley-9293.html","Gwilym","19","188","99","Angleterre","3ème ligne","[X]"
"","9294","WIEME","/joueurs/cedric-wieme-9294.html","Cédric","20","183","78","France","Ailier","[X]"
"","9295","PEKI","/joueurs/eme-patris-peki-9295.html","Eme Patris","24","192","101","Russie","3ème ligne","[X]"
"","9296","KHOKHLOV","/joueurs/stepan-khokhlov-9296.html","Stepan","21","169","76","Russie","Mêlée","[X]"
"","9297","DZOBELOV","/joueurs/khetag-dzobelov-9297.html","Khetag","21","180","86","Russie","Ailier","[X]"
"","9298","MARTA","/joueurs/rodrigo-marta-9298.html","Rodrigo","20","183","77","Portugal","Ailier","[X]"
"","9299","COSTA","/joueurs/david-costa-9299.html","David","20","182","113","Portugal","Pilier","[X]"
"","9300","LUCAS","/joueurs/pedro-lucas-9300.html","Pedro","19","175","71","Portugal","Mêlée","[X]"
"","9301","GONTINEAC","/joueurs/taylor-gontineac-9301.html","Taylor","19","185","95","France","Centre","[X]"
"","9302","SOBOTA","/joueurs/kamil-sobota-9302.html","Kamil","28","190","114","Roumanie","3ème ligne","[X]"
